review_id,restaurant_id,date,rating,review_text,monthly_sales,complaints_count,avg_rating,staff_turnover,risk_label
266,7,12/6/2024,5,Say else site attention politics likely number might buy speech.,1748756,16,4.57,8,0
267,189,1/17/2025,1,Later marriage front food property card military give strong marriage try society career believe everything yes leader.,313052,43,3.01,13,1
268,169,4/1/2025,4,Allow audience study baby common recent try activity feel at explain enjoy.,627871,40,4.56,5,0
269,61,1/31/2025,5,Wear four already offer medical suddenly add then same true.,424127,8,4.66,8,0
270,95,9/20/2024,2,Apply star international above well make require director ago also whatever describe radio money at training performance many form early term general team fill.,1674873,25,4.2,13,0
271,107,3/6/2025,4,Particularly sign improve something line deep design case agency suggest travel citizen source benefit wait above paper describe western course control.,216873,18,4.42,9,0
272,182,10/31/2024,3,Fish oil ahead student their after within technology report sit third yes.,1619731,13,4.49,11,0
273,152,12/6/2024,4,Hot task hit thought force southern that simple water soldier cut change data city bag land three east.,438360,44,3.28,0,0
274,4,12/18/2024,5,Somebody town attorney until likely central season expert get late point individual ball green many the fly response music left his oil.,230040,41,3.45,11,0
275,173,1/21/2025,1,Evening career special fine toward his continue inside sit Mr already certain because.,667189,19,3.46,19,0
276,184,6/29/2025,4,Education less add resource six current perform include once political knowledge increase.,277122,24,2.65,12,0
277,75,2/2/2025,2,Model left still stay ball condition treat color guy person much why increase any executive no federal.,1043836,30,4.23,16,0
278,178,11/25/2024,5,Art us seven environmental rather clearly.,1965476,3,4.87,5,0
279,76,2/1/2025,2,Talk along key marriage move short development five check gas number rule vote generation recently.,526828,25,4.55,17,0
280,12,2/5/2025,1,Available southern owner guess party above well rock young politics start agreement shoulder fire plan action station few human sound nor take.,1641079,4,4.23,13,0
281,18,9/6/2024,1,Against it require character cup call expect fund maintain hotel middle professional billion exist act area can.,565108,29,3.34,6,0
282,101,6/12/2025,1,Response natural page coach what point fish main could born author conference finally together mission power term send attack main local.,390029,41,3.8,16,0
283,81,5/20/2025,1,Defense wish market half but program kid better result occur tonight glass policy probably provide.,864748,27,2.5,8,1
284,37,3/21/2025,5,Reason response reflect something present yes response develop chance allow enter property everyone direction improve game choose civil writer style what interview front main.,725990,38,4.25,13,0
285,116,12/1/2024,2,Vote recognize site white around director service believe dark bank prove address management sort particularly.,1956405,38,3.8,16,0
286,141,12/5/2024,1,Place also represent suddenly wide off machine which.,833960,39,4.4,14,0
287,89,5/30/2025,1,Sure old consumer board feel necessary leader serious commercial idea life especially media.,1541025,7,3.48,9,0
288,7,2/24/2025,2,Mouth child thank same be alone full bit way improve rock.,1748756,16,4.57,8,0
289,11,10/2/2024,1,Else number door thought assume source add defense name human fall executive follow green something expect thank order wife low trouble.,263433,39,4.59,0,0
290,176,9/30/2024,2,Phone situation TV rather risk recently change decision deal look oil generation toward happy behavior owner outside.,1230786,35,2.72,4,1
291,68,6/11/2025,4,New wish myself likely agent wide quickly parent region seat plant few.,674182,4,4.63,10,0
292,149,7/12/2025,1,Think teach step Congress education discussion line hospital example growth case scene true economy off son.,775196,29,4.58,15,0
293,94,6/28/2025,3,Address list partner professor dark way.,1026668,22,4.39,16,0
294,101,11/18/2024,2,Tree heart open drug one up standard there avoid.,390029,41,3.8,16,0
295,85,1/26/2025,2,Situation to would play teacher huge good today may teach themselves million memory teach can place price.,279880,25,2.87,8,0
296,192,9/28/2024,2,Gun also nothing this each dark trouble on answer mouth keep could.,1676934,32,3.58,8,0
297,66,10/3/2024,2,Him carry eye either stage agreement cut street allow data hospital call method media avoid street.,1859251,46,4.45,2,0
298,189,3/4/2025,5,Agree money gun increase personal himself.,313052,43,3.01,13,1
299,70,10/7/2024,5,Family sea success bed window appear film.,1756991,17,2.62,17,0
300,160,12/24/2024,1,Model different present each member certain mind leader language much sure as hour build door.,1766358,27,2.66,7,1
301,72,6/7/2025,5,Property live perform generation relate participant drive service reality role leader response family thing his something list.,1667220,21,2.68,0,0
302,187,4/6/2025,4,Be begin social wait church discuss half sense evening company official take describe itself environmental grow cell.,1203160,31,4.92,17,0
303,138,9/16/2024,2,Place determine thing on school whether across today exist just his industry western western federal glass.,1429886,4,3.81,14,0
304,178,2/5/2025,5,Evidence safe talk million others network computer what weight for available with here tell just impact expert.,1965476,3,4.87,5,0
305,174,6/10/2025,3,Expect throw natural western seat determine hotel relate anyone word travel increase defense.,1212846,25,4.99,8,0
306,19,7/1/2025,2,Knowledge before especially fire hope say economic among.,1038898,25,4.46,5,0
307,38,9/21/2024,3,Protect draw measure increase rise nearly rule data cost civil half rather final mouth where against wind.,1822024,30,4.8,3,0
308,9,5/7/2025,2,Do participant scene town health weight billion.,1013262,13,2.68,13,0
309,139,9/22/2024,4,Together foot might strong onto gun star policy road.,258137,40,2.86,10,1
310,98,6/4/2025,4,Player sort full we program reduce impact voice exist medical.,1216573,6,4.94,14,0
311,62,8/27/2025,1,Well various time star month particularly focus there fund chair process.,894146,17,3.98,0,0
312,163,10/14/2024,3,Radio street beat however.,239813,25,3.2,3,0
313,151,3/7/2025,3,Wear middle age make let commercial turn stop off also.,1447236,30,4.02,5,0
314,52,9/19/2024,4,Answer again create firm off Mrs movie man within buy with.,1322727,12,3.95,11,0
315,179,4/16/2025,1,City thus including could old develop side public staff claim.,1309163,32,4.97,1,0
316,177,7/23/2025,1,Perform let race do world agreement perform whatever should television draw beat wish gas record executive Republican break day nation.,319081,27,3.51,9,0
317,29,1/10/2025,1,Environment education account response ten country bad thought move determine this.,1862178,25,2.95,6,0
318,140,1/2/2025,1,Office hear effect believe should remember.,731528,2,4.88,1,0
319,99,6/18/2025,3,Stay conference stock minute second protect throughout life outside rest cultural.,1136665,33,3.43,0,0
320,179,4/20/2025,4,See law discuss only serve environment end.,1309163,32,4.97,1,0
321,112,5/5/2025,5,Plan before song trouble beat but boy debate reality then near listen tell accept organization near.,1004858,41,3.92,2,0
322,115,10/6/2024,2,Growth floor within world together also sell dream test writer beat eight group land travel it about mention.,284419,19,4.46,11,0
323,122,9/1/2024,5,Type product class serve democratic still value range condition.,1599309,21,4.4,14,0
324,82,10/2/2024,3,Avoid every performance recently reflect without they.,1763597,45,2.51,14,1
325,137,6/28/2025,3,Product thus blue quickly include sign together third capital make raise scientist.,473980,26,2.54,13,1
326,161,12/3/2024,2,Write economy finish today car begin toward specific although win produce bar.,832012,8,3.02,3,0
327,173,11/25/2024,4,Remember establish high know improve pattern anyone night usually foot either possible hour board lay reveal mother information.,667189,19,3.46,19,0
328,178,12/18/2024,5,Subject participant everybody son serious surface hundred science despite stand whom social just life.,1965476,3,4.87,5,0
329,76,8/13/2025,5,Major game media church risk stock.,526828,25,4.55,17,0
330,3,3/27/2025,1,Wide notice travel skin stand line push our firm sometimes far never scientist special night continue.,851755,32,4.58,7,0
331,99,9/14/2024,5,System road build whatever move meeting hard owner article fear board.,1136665,33,3.43,0,0
332,10,10/30/2024,4,Court cause outside you environmental just control skill guess.,1676990,17,3.95,14,0
333,42,7/3/2025,4,If population series tough leave office choice.,925047,26,4.52,18,0
334,35,8/25/2025,2,House financial newspaper maintain choose my inside occur walk stage rest method nor fall read perhaps ball this water watch.,315443,26,4.64,8,0
335,107,6/9/2025,5,Final list west the occur believe computer stay smile provide base effort it tend policy simple wish.,216873,18,4.42,9,0
336,107,1/22/2025,3,Enough thing successful very event none industry degree politics enough.,216873,18,4.42,9,0
337,200,7/13/2025,3,Affect want improve degree almost kid remain common together start write director sport test much.,1725174,11,4.82,0,0
338,31,1/11/2025,2,Six eight brother team son for Mr manager any rate defense book agency.,1242763,32,4.37,1,0
339,98,10/16/2024,1,Scene player final strategy mother respond top maybe compare least.,1216573,6,4.94,14,0
340,11,3/8/2025,4,Contain maybe eight three mention country hospital adult mother population PM seek hair sometimes could serious argue.,263433,39,4.59,0,0
341,41,6/19/2025,3,Identify agreement memory school crime work price best election north real require they.,938322,8,3.75,19,0
342,131,1/2/2025,2,Tough realize manager consumer rule their low day.,282348,44,2.61,6,1
343,48,2/14/2025,1,Property finish least fire fear body vote eye make camera major pass open some.,311606,13,4.65,5,0
344,170,3/1/2025,4,Very as hospital myself again his likely choice job.,1428255,37,2.6,2,1
345,72,1/11/2025,2,Authority form hospital worry possible traditional effort do different skill these computer easy.,1667220,21,2.68,0,0
346,114,4/19/2025,4,Officer expert hope president receive member as test time hope.,552526,31,2.77,9,1
347,103,4/5/2025,1,Care team particular where social before free animal choice its myself arm notice management.,967058,4,4.65,14,0
